buyer_id,date,hour,spend
14,5/30/18,22,$0.00 
14,5/30/18,23,$0.01 
14,5/31/18,0,$0.00 
14,5/31/18,6,$0.01 
14,5/31/18,7,$0.00 
14,5/31/18,8,$0.01 
14,5/31/18,9,$0.00 
14,5/31/18,10,$0.00 
14,5/31/18,11,$0.01 
14,5/31/18,12,$0.01 
14,5/31/18,14,$0.01 
14,5/31/18,15,$0.03 
14,5/31/18,16,$0.06 
14,5/31/18,17,$0.05 
14,5/31/18,18,$0.04 
14,5/31/18,19,$0.01 
14,5/31/18,20,$0.03 
14,5/31/18,21,$0.06 
14,5/31/18,22,$0.02 
14,5/31/18,23,$0.01 
14,6/1/18,0,$0.00 
14,6/1/18,6,$0.01 
14,6/1/18,7,$0.01 
14,6/1/18,8,$0.02 
14,6/1/18,9,$0.01 
14,6/1/18,10,$0.00 
14,6/1/18,11,$0.01 
14,6/1/18,12,$0.03 
14,6/1/18,13,$0.01 
14,6/1/18,14,$0.01 
14,6/1/18,15,$0.01 
14,6/1/18,16,$0.00 
14,6/1/18,17,$0.00 
14,6/1/18,18,$0.00 
14,6/1/18,19,$0.02 
14,6/1/18,20,$0.00 
14,6/1/18,21,$0.02 
14,6/1/18,22,$0.01 
14,6/1/18,23,$0.00 
14,6/2/18,1,$0.00 
14,6/2/18,5,$0.00 
14,6/2/18,6,$0.00 
14,6/2/18,7,$0.00 
14,6/2/18,8,$0.01 
14,6/2/18,10,$0.00 
14,6/2/18,11,$0.01 
14,6/2/18,12,$0.01 
14,6/2/18,13,$0.01 
14,6/2/18,14,$0.02 
14,6/2/18,15,$0.00 
14,6/2/18,17,$0.00 
14,6/2/18,18,$0.01 
14,6/2/18,19,$0.01 
14,6/2/18,20,$0.01 
14,6/2/18,21,$0.02 
14,6/2/18,22,$0.02 
14,6/2/18,23,$0.00 
14,6/3/18,0,$0.00 
14,6/3/18,1,$0.00 
14,6/3/18,6,$0.00 
14,6/3/18,7,$0.00 
14,6/3/18,8,$0.01 
14,6/3/18,9,$0.02 
14,6/3/18,10,$0.01 
14,6/3/18,11,$0.02 
14,6/3/18,12,$0.01 
14,6/3/18,14,$0.01 
14,6/3/18,15,$0.02 
14,6/3/18,16,$0.01 
14,6/3/18,17,$0.03 
14,6/3/18,18,$0.01 
14,6/3/18,19,$0.02 
14,6/3/18,20,$0.00 
14,6/3/18,21,$0.02 
14,6/3/18,22,$0.02 
14,6/3/18,23,$0.05 
14,6/4/18,0,$0.01 
14,6/4/18,1,$0.01 
14,6/4/18,5,$0.01 
14,6/4/18,6,$0.03 
14,6/4/18,7,$0.01 
14,6/4/18,8,$0.00 
14,6/4/18,9,$0.01 
14,6/4/18,10,$0.04 
14,6/4/18,11,$0.02 
14,6/4/18,12,$0.05 
14,6/4/18,13,$0.03 
14,6/4/18,14,$0.07 
14,6/4/18,15,$0.91 
14,6/4/18,16,$3.25 
14,6/4/18,17,$3.18 
14,6/4/18,18,$7.08 
14,6/4/18,19,$9.93 
14,6/4/18,20,$9.13 
14,6/4/18,21,$9.84 
14,6/4/18,22,$8.79 
14,6/4/18,23,$5.87 
14,6/5/18,0,$2.07 
14,6/5/18,5,$1.95 
14,6/5/18,6,$1.82 
14,6/5/18,7,$4.59 
14,6/5/18,8,$10.05 
14,6/5/18,9,$12.78 
14,6/5/18,10,$14.41 
14,6/5/18,11,$10.03 
14,6/5/18,12,$7.76 
14,6/5/18,13,$4.80 
14,6/5/18,14,$4.18 
14,6/5/18,15,$3.80 
14,6/5/18,16,$3.83 
14,6/5/18,17,$3.57 
14,6/5/18,18,$3.30 
14,6/5/18,19,$4.05 
14,6/5/18,20,$3.17 
14,6/5/18,21,$2.97 
14,6/5/18,22,$2.09 
14,6/5/18,23,$1.00 
14,6/6/18,0,$0.12 
14,6/6/18,1,$0.06 
14,6/6/18,4, $-   
14,6/6/18,5,$2.14 
14,6/6/18,6,$3.92 
14,6/6/18,7,$5.82 
14,6/6/18,8,$9.58 
14,6/6/18,9,$13.98 
14,6/6/18,10,$14.44 
14,6/6/18,11,$10.15 
14,6/6/18,12,$5.65 
14,6/6/18,13,$5.23 
14,6/6/18,14,$4.54 
14,6/6/18,16,$3.96 
14,6/6/18,17,$3.29 
14,6/6/18,18,$2.97 
14,6/6/18,19,$3.36 
14,6/6/18,20,$3.54 
14,6/6/18,21,$3.21 
14,6/6/18,22,$1.66 
14,6/6/18,23,$0.39 
14,6/7/18,0,$0.18 
14,6/7/18,1,$0.09 
14,6/7/18,4, $-   
14,6/7/18,5,$1.25 
14,6/7/18,6,$2.27 
14,6/7/18,7,$3.17 
14,6/7/18,8,$10.69 
14,6/7/18,9,$17.40 
14,6/7/18,10,$17.76 
14,6/7/18,11,$11.52 
14,6/7/18,12,$8.14 
14,6/7/18,13,$6.98 
14,6/7/18,14,$6.43 
14,6/7/18,15,$5.73 
14,6/7/18,16,$4.63 
14,6/7/18,17,$4.04 
14,6/7/18,18,$4.26 
14,6/7/18,19,$5.01 
14,6/7/18,20,$0.51 
15,5/17/18,0,$35.63 
15,5/17/18,1,$12.58 
15,5/17/18,2,$11.99 
15,5/17/18,3,$11.30 
15,5/17/18,4,$10.85 
15,5/17/18,5,$10.74 
15,5/17/18,6,$11.04 
15,5/17/18,7,$11.78 
15,5/17/18,8,$12.94 
15,5/17/18,9,$14.04 
15,5/17/18,10,$13.99 
15,5/17/18,11,$13.49 
15,5/17/18,12,$13.03 
15,5/17/18,13,$12.77 
15,5/17/18,14,$8.70 
15,5/17/18,15,$8.70 
15,5/17/18,16,$8.66 
15,5/17/18,17,$8.40 
15,5/17/18,18,$8.60 
15,5/17/18,19,$8.74 
15,5/17/18,20,$9.08 
15,5/17/18,21,$8.91 
15,5/17/18,22,$5.64 
15,5/17/18,23,$4.35 
15,5/18/18,0,$15.43 
15,5/18/18,1,$9.03 
15,5/18/18,2,$8.70 
15,5/18/18,3,$8.13 
15,5/18/18,4,$8.27 
15,5/18/18,5,$7.89 
15,5/18/18,6,$7.63 
15,5/18/18,7,$7.90 
15,5/18/18,8,$8.94 
15,5/18/18,9,$10.42 
15,5/18/18,10,$10.56 
15,5/18/18,11,$9.99 
15,5/18/18,12,$9.85 
15,5/18/18,13,$9.42 
15,5/18/18,14,$9.00 
15,5/18/18,15,$9.31 
15,5/18/18,16,$9.19 
15,5/18/18,17,$9.30 
15,5/18/18,18,$9.34 
15,5/18/18,19,$9.31 
15,5/18/18,20,$9.19 
15,5/18/18,21,$9.42 
15,5/18/18,22,$5.65 
15,5/18/18,23,$4.66 
15,5/19/18,0,$14.82 
15,5/19/18,1,$9.08 
15,5/19/18,2,$8.95 
15,5/19/18,3,$7.85 
15,5/19/18,4,$8.88 
15,5/19/18,5,$8.00 
15,5/19/18,6,$8.15 
15,5/19/18,7,$7.53 
15,5/19/18,8,$9.06 
15,5/19/18,9,$9.53 
15,5/19/18,10,$10.28 
15,5/19/18,11,$12.20 
15,5/19/18,12,$9.79 
15,5/19/18,13,$9.07 
15,5/19/18,14,$8.92 
15,5/19/18,15,$8.95 
15,5/19/18,16,$8.92 
15,5/19/18,17,$9.18 
15,5/19/18,18,$9.28 
15,5/19/18,19,$9.56 
15,5/19/18,20,$9.12 
15,5/19/18,21,$9.42 
15,5/19/18,22,$5.54 
15,5/19/18,23,$4.08 
15,5/20/18,0,$40.11 
15,5/20/18,1,$9.01 
15,5/20/18,2,$8.94 
15,5/20/18,3,$8.03 
15,5/20/18,4,$8.76 
15,5/20/18,5,$8.25 
15,5/20/18,6,$8.00 
15,5/20/18,7,$8.53 
15,5/20/18,8,$8.61 
15,5/20/18,9,$9.43 
15,5/20/18,10,$11.32 
15,5/20/18,11,$10.22 
15,5/20/18,12,$9.56 
15,5/20/18,13,$9.25 
15,5/20/18,14,$8.96 
15,5/20/18,15,$9.14 
15,5/20/18,16,$9.10 
15,5/20/18,17,$9.39 
15,5/20/18,18,$9.04 
15,5/20/18,19,$9.44 
15,5/20/18,20,$9.82 
15,5/20/18,21,$9.54 
15,5/20/18,22,$5.62 
15,5/20/18,23,$4.70 
15,5/21/18,0,$17.75 
15,5/21/18,1,$9.09 
15,5/21/18,2,$9.00 
15,5/21/18,3,$8.48 
15,5/21/18,4,$7.74 
15,5/21/18,5,$7.61 
15,5/21/18,6,$8.25 
15,5/21/18,7,$8.45 
15,5/21/18,8,$9.30 
15,5/21/18,9,$10.07 
15,5/21/18,10,$10.67 
15,5/21/18,11,$10.10 
15,5/21/18,12,$10.34 
15,5/21/18,13,$9.63 
15,5/21/18,14,$9.38 
15,5/21/18,15,$9.41 
15,5/21/18,16,$9.33 
15,5/21/18,17,$9.47 
15,5/21/18,18,$9.48 
15,5/21/18,19,$9.59 
15,5/21/18,20,$9.42 
15,5/21/18,21,$3.38 
15,5/21/18,22,$36.84 
15,5/22/18,0,$18.52 
15,5/22/18,1,$8.95 
15,5/22/18,2,$8.75 
15,5/22/18,3,$8.28 
15,5/22/18,4,$7.59 
15,5/22/18,5,$7.72 
15,5/22/18,6,$7.72 
15,5/22/18,7,$8.16 
15,5/22/18,8,$8.85 
15,5/22/18,9,$9.91 
15,5/22/18,10,$10.10 
15,5/22/18,11,$10.03 
15,5/22/18,12,$9.80 
15,5/22/18,13,$9.19 
15,5/22/18,14,$9.00 
15,5/22/18,15,$9.05 
15,5/22/18,16,$8.98 
15,5/22/18,17,$9.13 
15,5/22/18,18,$8.81 
15,5/22/18,19,$9.37 
15,5/22/18,20,$8.82 
15,5/22/18,21,$9.26 
15,5/22/18,22,$5.58 
15,5/22/18,23,$4.62 
15,5/23/18,0,$14.77 
15,5/23/18,1,$9.00 
15,5/23/18,2,$8.78 
15,5/23/18,3,$8.35 
15,5/23/18,4,$7.96 
15,5/23/18,5,$8.05 
15,5/23/18,6,$8.10 
15,5/23/18,7,$8.44 
15,5/23/18,8,$8.99 
15,5/23/18,9,$9.98 
15,5/23/18,10,$10.40 
15,5/23/18,11,$9.83 
15,5/23/18,12,$9.27 
15,5/23/18,13,$9.48 
15,5/23/18,14,$9.05 
15,5/23/18,15,$9.12 
15,5/23/18,16,$8.94 
15,5/23/18,17,$9.33 
15,5/23/18,18,$9.24 
15,5/23/18,19,$9.52 
15,5/23/18,20,$9.39 
15,5/23/18,21,$9.48 
15,5/23/18,22,$5.77 
15,5/23/18,23,$4.71 
15,5/24/18,0,$13.47 
15,5/24/18,1,$9.13 
15,5/24/18,2,$8.80 
15,5/24/18,3,$8.44 
15,5/24/18,4,$8.10 
15,5/24/18,5,$8.11 
15,5/24/18,6,$8.12 
15,5/24/18,7,$8.23 
15,5/24/18,8,$8.71 
15,5/24/18,9,$10.58 
15,5/24/18,10,$10.68 
15,5/24/18,11,$9.82 
15,5/24/18,12,$9.51 
15,5/24/18,13,$9.25 
15,5/24/18,14,$9.12 
15,5/24/18,15,$8.89 
15,5/24/18,16,$9.03 
15,5/24/18,17,$9.37 
15,5/24/18,18,$9.25 
15,5/24/18,19,$9.41 
15,5/24/18,20,$9.51 
15,5/24/18,21,$9.70 
15,5/24/18,22,$5.68 
15,5/24/18,23,$3.95 
15,5/25/18,0,$14.91 
15,5/25/18,1,$9.03 
15,5/25/18,2,$8.62 
15,5/25/18,3,$8.53 
15,5/25/18,4,$8.14 
15,5/25/18,5,$8.04 
15,5/25/18,6,$8.12 
15,5/25/18,7,$8.26 
15,5/25/18,8,$8.97 
15,5/25/18,9,$10.05 
15,5/25/18,10,$10.43 
15,5/25/18,11,$9.72 
15,5/25/18,12,$9.50 
15,5/25/18,13,$9.18 
15,5/25/18,14,$9.05 
15,6/11/18,8,$14.25 
15,6/11/18,9,$16.62 
15,6/11/18,10,$13.09 
15,6/11/18,11,$14.78 
15,6/11/18,12,$14.11 
15,6/11/18,13,$13.83 
15,6/11/18,14,$13.71 
15,6/11/18,15,$13.68 
15,6/11/18,16,$13.40 
15,6/11/18,17,$13.69 
15,6/11/18,18,$13.56 
15,6/11/18,19,$14.18 
15,6/11/18,20,$13.59 
15,6/11/18,21,$13.71 
15,6/11/18,22,$8.22 
15,6/11/18,23,$6.34 
15,6/12/18,0,$11.26 
15,6/12/18,1,$15.28 
15,6/12/18,2,$14.63 
15,6/12/18,3,$14.54 
15,6/12/18,4,$12.71 
15,6/12/18,5,$14.47 
15,6/12/18,6,$13.60 
15,6/12/18,7,$13.76 
15,6/12/18,8,$14.96 
15,6/12/18,9,$17.02 
15,6/12/18,10,$17.26 
15,6/12/18,11,$15.60 
15,6/12/18,12,$15.38 
15,6/12/18,13,$14.86 
15,6/12/18,14,$14.63 
15,6/12/18,15,$14.83 
15,6/12/18,16,$15.04 
15,6/12/18,17,$14.90 
15,6/12/18,18,$14.79 
15,6/12/18,19,$15.22 
15,6/12/18,20,$14.42 
15,6/12/18,21,$14.99 
15,6/12/18,22,$9.36 
15,6/12/18,23,$6.92 
15,6/13/18,0,$27.75 
15,6/13/18,1,$14.25 
15,6/13/18,2,$14.29 
15,6/13/18,3,$13.52 
15,6/13/18,4,$12.47 
15,6/13/18,5,$13.31 
15,6/13/18,6,$12.68 
15,6/13/18,7,$13.35 
15,6/13/18,8,$14.31 
15,6/13/18,9,$17.30 
15,6/13/18,10,$16.40 
15,6/13/18,11,$15.21 
15,6/13/18,12,$14.74 
15,6/13/18,13,$14.18 
15,6/13/18,14,$2.08 
15,6/13/18,15,$0.42 
15,6/13/18,16,$0.44 
15,6/13/18,17,$0.43 
15,6/13/18,18,$0.44 
15,6/13/18,19,$0.47 
15,6/13/18,20,$0.46 
15,6/13/18,21,$0.45 
15,6/13/18,22,$0.29 
15,6/13/18,23,$0.21 
16,5/17/18,0,$119.84 
16,5/17/18,1,$15.60 
16,5/17/18,2,$17.82 
16,5/17/18,3,$6.00 
16,5/17/18,4,$4.23 
16,5/17/18,5,$2.93 
16,5/17/18,6,$1.51 
16,5/17/18,7,$4.35 
16,5/17/18,8,$3.41 
16,5/17/18,9,$3.65 
16,5/17/18,10,$4.14 
16,5/17/18,11,$10.19 
16,5/17/18,12,$12.75 
16,5/17/18,13,$16.23 
16,5/17/18,14,$24.89 
16,5/17/18,15,$17.94 
16,5/17/18,16,$18.84 
16,5/17/18,17,$21.12 
16,5/17/18,18,$19.64 
16,5/17/18,19,$12.36 
16,5/17/18,20,$10.68 
16,5/17/18,21,$10.62 
16,5/17/18,22,$11.45 
16,5/17/18,23,$10.79 
16,5/18/18,0,$10.65 
16,5/18/18,1,$12.46 
16,5/18/18,2,$14.39 
16,5/18/18,3,$4.75 
16,5/18/18,4,$2.88 
16,5/18/18,5,$2.03 
16,5/18/18,6,$1.29 
16,5/18/18,7,$7.60 
16,5/18/18,8,$4.78 
16,5/18/18,9,$4.48 
16,5/18/18,10,$3.89 
16,5/18/18,11,$11.19 
16,5/18/18,12,$14.13 
16,5/18/18,13,$16.30 
16,5/18/18,14,$19.53 
16,5/18/18,15,$21.89 
16,5/18/18,16,$23.44 
16,5/18/18,17,$26.28 
16,5/18/18,18,$26.38 
16,5/18/18,19,$18.49 
16,5/18/18,20,$18.54 
16,5/18/18,21,$16.15 
16,5/18/18,22,$18.33 
16,5/18/18,23,$13.08 
16,5/19/18,0,$11.70 
16,5/19/18,1,$12.43 
16,5/19/18,2,$14.07 
16,5/19/18,3,$4.59 
16,5/19/18,4,$3.62 
16,5/19/18,5,$2.83 
16,5/19/18,6,$1.91 
16,5/19/18,7,$1.27 
16,5/19/18,8,$1.08 
16,5/19/18,9,$0.96 
16,5/19/18,10,$1.34 
16,5/19/18,11,$3.16 
16,5/19/18,12,$5.08 
16,5/19/18,13,$7.14 
16,5/19/18,14,$8.00 
16,5/19/18,15,$7.75 
16,5/19/18,16,$6.75 
16,5/19/18,17,$6.87 
16,5/19/18,18,$7.03 
16,5/19/18,19,$11.40 
16,5/19/18,20,$5.52 
16,5/19/18,21,$5.57 
16,5/19/18,22,$5.64 
16,5/19/18,23,$5.30 
16,5/20/18,0,$4.40 
16,5/20/18,1,$5.57 
16,5/20/18,2,$4.78 
16,5/20/18,3,$5.96 
16,5/20/18,4,$4.89 
16,5/20/18,5,$4.86 
16,5/20/18,6,$3.12 
16,5/20/18,7,$2.44 
16,5/20/18,8,$1.60 
16,5/20/18,9,$1.41 
16,5/20/18,10,$2.55 
16,5/20/18,11,$4.92 
16,5/20/18,12,$7.68 
16,5/20/18,13,$12.55 
16,5/20/18,14,$12.13 
16,5/20/18,15,$12.33 
16,5/20/18,16,$11.20 
16,5/20/18,17,$10.07 
16,5/20/18,18,$8.43 
16,5/20/18,19,$8.33 
16,5/20/18,20,$9.32 
16,5/20/18,21,$7.18 
16,5/20/18,22,$7.08 
16,5/20/18,23,$7.03 
16,5/21/18,0,$6.74 
16,5/21/18,1,$7.04 
16,5/21/18,2,$8.41 
16,5/21/18,3,$8.27 
16,5/21/18,4,$6.38 
16,5/21/18,5,$5.43 
16,5/21/18,6,$3.48 
16,5/21/18,7,$7.22 
16,5/21/18,8,$5.32 
16,5/21/18,9,$4.56 
16,5/21/18,10,$5.33 
16,5/21/18,11,$17.27 
16,5/21/18,12,$21.74 
16,5/21/18,13,$21.82 
16,5/21/18,14,$24.52 
16,5/21/18,15,$22.26 
16,5/21/18,16,$20.47 
16,5/21/18,17,$20.65 
16,5/21/18,18,$20.49 
16,5/21/18,19,$14.52 
16,5/21/18,20,$14.52 
16,5/21/18,21,$16.29 
16,5/21/18,22,$16.69 
16,5/21/18,23,$19.18 
16,5/22/18,0,$18.10 
16,5/22/18,1,$17.30 
16,5/22/18,2,$20.27 
16,5/22/18,3,$7.96 
16,5/22/18,4,$5.96 
16,5/22/18,5,$4.39 
16,5/22/18,6,$2.35 
16,5/22/18,7,$5.45 
16,5/22/18,8,$4.84 
16,5/22/18,9,$4.35 
16,5/22/18,10,$4.76 
16,5/22/18,11,$16.62 
16,5/22/18,12,$20.87 
16,5/22/18,13,$23.64 
16,5/22/18,14,$24.92 
16,5/22/18,15,$22.74 
16,5/22/18,16,$22.35 
16,5/22/18,17,$21.73 
16,5/22/18,18,$19.55 
16,5/22/18,19,$20.69 
16,5/22/18,20,$24.48 
16,5/22/18,21,$21.92 
16,5/22/18,22,$19.53 
16,5/22/18,23,$21.17 
16,5/23/18,0,$17.56 
16,5/23/18,1,$19.10 
16,5/23/18,2,$22.04 
16,5/23/18,3,$9.57 
16,5/23/18,4,$5.84 
16,5/23/18,5,$4.23 
16,5/23/18,6,$2.35 
16,5/23/18,7,$4.18 
16,5/23/18,8,$3.30 
16,5/23/18,9,$2.91 
16,5/23/18,10,$4.37 
16,5/23/18,11,$17.40 
16,5/23/18,12,$21.55 
16,5/23/18,13,$20.55 
16,5/23/18,14,$20.82 
16,5/23/18,15,$21.75 
16,5/23/18,16,$21.45 
16,5/23/18,17,$24.67 
16,5/23/18,18,$21.81 
16,5/23/18,19,$16.99 
16,5/23/18,20,$17.95 
16,5/23/18,21,$19.68 
16,5/23/18,22,$18.34 
16,5/23/18,23,$17.43 
16,5/24/18,0,$21.28 
16,5/24/18,1,$25.67 
16,5/24/18,2,$28.48 
16,5/24/18,3,$9.69 
16,5/24/18,4,$7.76 
16,5/24/18,5,$7.95 
16,5/24/18,6,$2.69 
16,5/24/18,7,$4.74 
16,5/24/18,8,$3.52 
16,5/24/18,9,$2.77 
16,5/24/18,10,$3.70 
16,5/24/18,11,$14.08 
16,5/24/18,12,$18.08 
16,5/24/18,13,$20.92 
16,5/24/18,14,$22.61 
16,5/24/18,15,$23.38 
16,5/24/18,16,$22.24 
16,5/24/18,17,$21.57 
16,5/24/18,18,$21.29 
16,5/24/18,19,$20.43 
16,5/24/18,20,$17.89 
16,5/24/18,21,$18.85 
16,5/24/18,22,$17.30 
16,5/24/18,23,$17.25 
16,5/25/18,0,$16.01 
16,5/25/18,1,$17.71 
16,5/25/18,2,$22.66 
16,5/25/18,3,$7.21 
16,5/25/18,4,$5.08 
16,5/25/18,5,$5.01 
16,5/25/18,6,$2.47 
16,5/25/18,7,$5.31 
16,5/25/18,8,$4.17 
16,5/25/18,9,$3.04 
16,5/25/18,10,$3.42 
16,5/25/18,11,$13.52 
16,5/25/18,12,$20.59 
16,5/25/18,13,$21.85 
16,5/25/18,14,$22.03 
16,5/25/18,15,$26.00 
16,5/25/18,16,$23.42 
16,5/25/18,17,$23.44 
16,5/25/18,18,$21.21 
16,5/25/18,19,$17.01 
16,5/25/18,20,$16.77 
16,5/25/18,21,$17.97 
16,5/25/18,22,$18.78 
16,5/25/18,23,$25.28 
16,5/26/18,0,$14.38 
16,5/26/18,1,$16.97 
16,5/26/18,2,$18.90 
16,5/26/18,3,$6.42 
16,5/26/18,4,$5.71 
16,5/26/18,5,$5.69 
16,5/26/18,6,$3.85 
16,5/26/18,7,$3.36 
16,5/26/18,8,$2.61 
16,5/26/18,9,$2.28 
16,5/26/18,10,$5.25 
16,5/26/18,11,$9.75 
16,5/26/18,12,$12.12 
16,5/26/18,13,$16.19 
16,5/26/18,14,$14.78 
16,5/26/18,15,$13.31 
16,5/26/18,16,$12.46 
16,5/26/18,17,$11.65 
16,5/26/18,18,$10.36 
16,5/26/18,19,$8.43 
16,5/26/18,20,$8.18 
16,5/26/18,21,$7.76 
16,5/26/18,22,$7.45 
16,5/26/18,23,$8.28 
16,5/27/18,0,$6.50 
16,5/27/18,1,$7.34 
16,5/27/18,2,$7.64 
16,5/27/18,3,$9.66 
16,5/27/18,4,$8.35 
16,5/27/18,5,$6.14 
16,5/27/18,6,$4.38 
16,5/27/18,7,$3.26 
16,5/27/18,8,$2.35 
16,5/27/18,9,$2.35 
16,5/27/18,10,$3.96 
16,5/27/18,11,$6.90 
16,5/27/18,12,$12.21 
16,5/27/18,13,$14.82 
16,5/27/18,14,$22.37 
16,5/27/18,15,$16.83 
16,5/27/18,16,$15.36 
16,5/27/18,17,$13.27 
16,5/27/18,18,$12.12 
16,5/27/18,19,$11.03 
16,5/27/18,20,$10.02 
16,5/27/18,21,$8.76 
16,5/27/18,22,$7.90 
16,5/27/18,23,$9.04 
16,5/28/18,0,$8.64 
16,5/28/18,1,$8.52 
16,5/28/18,2,$7.31 
16,5/28/18,3,$10.49 
16,5/28/18,4,$8.72 
16,5/28/18,5,$6.57 
16,5/28/18,6,$6.74 
16,5/28/18,7,$6.90 
16,5/28/18,8,$6.36 
16,5/28/18,9,$5.64 
16,5/28/18,10,$5.33 
16,5/28/18,11,$9.25 
16,5/28/18,12,$15.42 
16,5/28/18,13,$19.26 
16,5/28/18,14,$22.06 
16,5/28/18,15,$371.79 
16,5/28/18,16,$16.99 
16,5/28/18,17,$15.99 
16,5/28/18,18,$15.04 
16,5/28/18,19,$14.20 
16,5/28/18,20,$12.28 
16,5/28/18,21,$12.91 
16,5/28/18,22,$10.92 
16,5/28/18,23,$17.04 
16,5/29/18,0,$4.03 
16,5/29/18,1,$1.82 
16,5/29/18,2,$1.58 
16,5/29/18,3,$12.87 
16,5/29/18,4,$8.92 
16,5/29/18,5,$6.69 
16,5/29/18,6,$6.16 
16,5/29/18,7,$5.44 
16,5/29/18,8,$4.40 
16,5/29/18,9,$4.22 
16,5/29/18,10,$6.00 
16,5/29/18,11,$24.36 
16,5/29/18,12,$35.11 
16,5/29/18,13,$35.72 
16,5/29/18,14,$36.58 
16,5/29/18,15,$32.82 
16,5/29/18,16,$32.58 
16,5/29/18,17,$33.87 
16,5/29/18,18,$31.00 
16,5/29/18,19,$32.39 
16,5/29/18,20,$28.42 
16,5/29/18,21,$27.62 
16,5/29/18,22,$27.84 
16,5/29/18,23,$24.37 
16,5/30/18,0,$22.91 
16,5/30/18,1,$24.45 
16,5/30/18,2,$23.00 
16,5/30/18,3,$10.52 
16,5/30/18,4,$6.76 
16,5/30/18,5,$5.67 
16,5/30/18,6,$5.63 
16,5/30/18,7,$5.31 
16,5/30/18,8,$5.09 
16,5/30/18,9,$5.35 
16,5/30/18,10,$7.34 
16,5/30/18,11,$29.54 
16,5/30/18,12,$33.98 
16,5/30/18,13,$35.40 
16,5/30/18,14,$33.30 
16,5/30/18,15,$33.97 
16,5/30/18,16,$31.54 
16,5/30/18,17,$36.91 
16,5/30/18,18,$34.84 
16,5/30/18,19,$38.37 
16,5/30/18,20,$34.55 
16,5/30/18,21,$30.47 
16,5/30/18,22,$28.78 
16,5/30/18,23,$26.78 
16,5/31/18,0,$25.23 
16,5/31/18,1,$27.15 
16,5/31/18,2,$25.26 
16,5/31/18,3,$8.96 
16,5/31/18,4,$5.39 
16,5/31/18,5,$5.43 
16,5/31/18,6,$5.25 
16,5/31/18,7,$4.71 
16,5/31/18,8,$4.45 
16,5/31/18,9,$4.23 
16,5/31/18,10,$4.83 
16,5/31/18,11,$17.94 
16,5/31/18,12,$24.32 
16,5/31/18,13,$29.51 
16,5/31/18,14,$32.18 
16,5/31/18,15,$32.03 
16,5/31/18,16,$28.78 
16,5/31/18,17,$30.40 
16,5/31/18,18,$32.58 
16,5/31/18,19,$29.88 
16,5/31/18,20,$25.22 
16,5/31/18,21,$35.41 
16,5/31/18,22,$26.34 
16,5/31/18,23,$23.01 
16,6/1/18,0,$24.89 
16,6/1/18,1,$24.02 
16,6/1/18,2,$29.85 
16,6/1/18,3,$9.86 
16,6/1/18,4,$6.69 
16,6/1/18,5,$6.15 
16,6/1/18,6,$6.55 
16,6/1/18,7,$5.64 
16,6/1/18,8,$4.60 
16,6/1/18,9,$4.97 
16,6/1/18,10,$5.65 
16,6/1/18,11,$18.37 
16,6/1/18,12,$23.24 
16,6/1/18,13,$26.49 
16,6/1/18,14,$29.01 
17,5/20/18,19,$7.65 
17,5/20/18,20,$7.68 
17,5/20/18,21,$7.26 
17,5/20/18,22,$7.70 
17,5/20/18,23,$7.32 
17,5/21/18,0,$7.32 
17,5/21/18,1,$7.35 
17,5/21/18,2,$7.32 
17,5/21/18,3,$7.20 
17,5/21/18,4,$5.29 
17,5/21/18,5,$5.38 
17,5/21/18,10,$4.94 
17,5/21/18,11,$7.82 
17,5/21/18,12,$12.73 
17,5/21/18,13,$7.36 
17,5/21/18,14,$7.05 
17,5/21/18,15,$7.33 
17,5/21/18,16,$7.19 
17,5/21/18,17,$7.18 
17,5/21/18,18,$6.43 
17,5/21/18,19,$7.98 
17,5/21/18,20,$7.03 
17,5/21/18,21,$7.36 
17,5/21/18,22,$3.63 
17,5/21/18,23,$10.80 
17,5/22/18,0,$6.26 
17,5/22/18,1,$6.83 
17,5/22/18,2,$7.02 
17,5/22/18,3,$6.48 
17,5/22/18,4,$4.60 
17,5/22/18,5,$4.51 
17,5/22/18,10,$4.48 
17,5/22/18,11,$7.27 
17,5/22/18,12,$12.64 
17,5/22/18,13,$10.10 
17,5/22/18,14,$7.29 
17,5/22/18,15,$7.24 
17,5/22/18,16,$7.15 
17,5/22/18,17,$7.21 
17,5/22/18,18,$7.47 
17,5/22/18,19,$7.20 
17,5/22/18,20,$7.05 
17,5/22/18,21,$7.18 
17,5/22/18,22,$6.64 
17,5/22/18,23,$7.46 
17,5/23/18,0,$7.05 
17,5/23/18,1,$7.17 
17,5/23/18,2,$7.52 
17,5/23/18,3,$6.78 
17,5/23/18,4,$5.15 
17,5/23/18,5,$5.60 
17,5/23/18,10,$4.80 
17,5/23/18,11,$7.71 
17,5/23/18,12,$10.34 
17,5/23/18,13,$11.45 
17,5/23/18,14,$7.33 
17,5/23/18,15,$7.81 
17,5/23/18,16,$7.47 
17,5/23/18,17,$7.41 
17,5/23/18,18,$7.43 
17,5/23/18,19,$7.37 
17,5/23/18,20,$7.48 
17,5/23/18,21,$7.31 
17,5/23/18,22,$7.25 
17,5/23/18,23,$7.24 
17,5/24/18,0,$7.41 
17,5/24/18,1,$7.55 
17,5/24/18,2,$7.34 
17,5/24/18,3,$7.08 
17,5/24/18,4,$4.92 
17,5/24/18,5,$6.11 
17,5/24/18,10,$5.85 
